dataset,packet_index,frame_index,event_index,payload_symbol_index,frame_symbol_index,source_start_sample,corrected_start_sample,gt_bin,clean_csv_margin_db,clean_recomputed_margin_db,waveform_source,gt_provenance
0_0_0_10_14_8,0,0,0,0,8,728281,728283,803,21.177893576348957,20.299509455762625,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,28,36,20670022,20670024,7,11.50362232486967,10.609522791954218,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,29,37,20674119,20674121,610,12.49885320417168,12.597317827963014,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,0,8,4305479,4305481,803,16.772151585755374,17.865360862778005,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,1,9,4309575,4309577,711,18.500732100576606,18.580632961937777,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,2,10,4313671,4313673,922,14.176779334034874,14.049431969678421,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,3,11,4317767,4317769,718,16.442138052080473,17.82598729373147,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,4,12,4321863,4321865,107,13.315212112628627,13.715474165995136,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,5,13,4325959,4325961,468,14.017617949429805,13.696003412837346,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,6,14,4330056,4330058,89,17.87323983666763,19.326250089106175,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,7,15,4334152,4334154,713,14.567137475474334,13.90875061202802,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,8,16,4338248,4338250,865,18.037757940578782,17.235418204477504,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,9,17,4342344,4342346,492,12.895198197317562,11.613683999723579,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,10,18,4346440,4346442,765,12.555114422862111,13.534203803223066,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,11,19,4350536,4350538,1023,18.726489969140875,22.215409998927086,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,12,20,4354632,4354634,597,13.066339871239984,11.940750935779693,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,13,21,4358728,4358730,562,13.682463590439866,11.850253666221775,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,14,22,4362824,4362826,478,12.461718595312908,13.648698802030477,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,15,23,4366920,4366922,267,14.940355089700867,14.545553813015504,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,16,24,4371016,4371018,917,17.447357374302843,18.072987048499094,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,17,25,4375112,4375114,656,13.502086776147308,12.680213445884013,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,18,26,4379208,4379210,889,17.681593213992674,17.86221656986855,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,19,27,4383304,4383306,510,12.36981942904883,12.976716973841086,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,20,28,4387400,4387402,860,16.928369030676855,15.845836345497917,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,21,29,4391496,4391498,553,12.611768839477087,12.156015461948188,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,22,30,4395592,4395594,629,13.752716028219258,13.116709979279062,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,23,31,4399688,4399690,759,15.34229337741035,14.555982114240509,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,24,32,4403784,4403786,874,14.536560384098232,15.448896946799362,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,25,33,4407880,4407882,720,14.946297305086135,15.14825755928117,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,26,34,4411976,4411978,314,13.319482152414455,11.927756178015303,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,27,35,4416072,4416074,602,12.922999438284371,13.106383858852004,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,28,36,4420168,4420170,7,13.839905065858789,12.608976886500008,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,0,0,0,29,37,4424264,4424266,610,14.649789407534556,12.892716289963461,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,0,8,7305934,7305936,803,24.293724428146703,21.371997280144864,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,1,9,7310030,7310032,826,24.95003638250765,22.654158746907704,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,2,10,7314126,7314128,922,30.019745517305324,25.280210931810593,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,3,11,7318222,7318224,718,22.164150986597477,20.664161422088924,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,4,12,7322318,7322320,86,27.041764373586844,23.86691994909168,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,5,13,7326414,7326416,468,20.977234610378762,19.27725135613623,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,6,14,7330510,7330512,89,23.567495665591775,22.222360736210028,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,7,15,7334606,7334608,713,23.57045376913846,20.1681555307281,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,8,16,7338702,7338704,865,26.696189138288318,22.81433499115505,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,9,17,7342798,7342800,492,24.058473154426853,21.110941472961645,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,10,18,7346894,7346896,765,24.43547920801055,21.2541571694496,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,11,19,7350990,7350992,1023,22.499982393009887,19.17122851853009,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,12,20,7355086,7355088,597,23.913920275385582,20.857225510868528,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,13,21,7359182,7359184,562,23.1731255717154,20.801819532408334,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,14,22,7363278,7363280,478,22.732242294235,20.364107843488334,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,15,23,7367374,7367376,267,21.682607921126063,19.791488553784216,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,16,24,7371470,7371472,917,18.209144795039172,16.655904531565792,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,17,25,7375566,7375568,656,22.309928463768554,21.985684146831062,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,18,26,7379662,7379664,889,16.889149966501726,15.400924827086044,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,19,27,7383758,7383760,510,18.33358941924228,17.269955669957454,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,20,28,7387854,7387856,860,16.669494598587832,15.13863817033318,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,21,29,7391950,7391952,553,19.651709819652726,18.13553812168783,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,22,30,7396046,7396048,629,20.236281741670233,18.686296929294976,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,23,31,7400142,7400144,759,17.392336958953464,15.964286487932442,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,24,32,7404238,7404240,874,14.520139075856006,13.459084528871193,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,25,33,7408334,7408336,720,18.20490472299423,16.753766223327187,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,26,34,7412430,7412432,314,19.151770578548405,18.031109837760877,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,27,35,7416527,7416529,602,12.41453993850838,11.233608074642326,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,28,36,7420623,7420625,7,28.556954376960082,25.95407544539972,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,2,1,2,29,37,7424719,7424721,610,12.52639707007269,11.509965459986864,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,0,8,8806297,8806299,222,17.977846328077472,17.492742422718834,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,1,9,8810393,8810395,711,20.687772250570767,19.23421184799666,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,2,10,8814489,8814491,871,15.833357570177043,15.038776549129063,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,3,11,8818585,8818587,718,18.585088833373767,17.999613244332128,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,4,12,8822682,8822684,107,19.7363912077841,18.81631106763869,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,5,13,8826778,8826780,468,14.004010443071564,12.809660111415862,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,6,14,8830874,8830876,89,23.821542450989334,21.601580960158962,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,7,15,8834970,8834972,713,14.511872464431285,15.460285672817273,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,8,16,8839066,8839068,865,18.525157987268994,19.35519294980871,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,9,17,8843162,8843164,492,13.9015868827461,12.942031995414364,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,10,18,8847258,8847260,765,17.586534662243416,16.704883467504185,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,11,19,8851354,8851356,1023,29.493717831109542,26.51478421045143,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,12,20,8855450,8855452,597,15.546629632303144,14.140266466651,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,13,21,8859546,8859548,562,14.412940830372163,13.190026693964434,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,14,22,8863642,8863644,478,16.217387562246547,14.638957593496745,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,15,23,8867738,8867740,267,17.000240988455676,15.228940050647772,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,16,24,8871834,8871836,917,23.336310084028575,21.735750686815226,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,17,25,8875930,8875932,656,16.91936503060606,15.150057415733757,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,18,26,8880026,8880028,889,20.682614290309136,19.006758696477103,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,19,27,8884122,8884124,510,15.892338236347722,14.34646770272255,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,20,28,8888218,8888220,860,20.57352794872079,18.06077757731706,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,21,29,8892314,8892316,553,16.346551462127465,15.144921883687807,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,22,30,8896410,8896412,629,16.131231605794056,14.8780365022846,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,23,31,8900506,8900508,759,18.561181229924728,16.372865785422483,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,24,32,8904602,8904604,874,17.639085024484498,16.619320164425424,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,25,33,8908698,8908700,720,17.40782416387295,15.510613394388006,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,26,34,8912794,8912796,314,17.394225153994935,16.20514510086455,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,27,35,8916890,8916892,602,18.19595447279123,16.521345122039712,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,28,36,8920986,8920988,7,15.325660095589198,13.850553508658345,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,3,2,3,29,37,8925082,8925084,610,16.591762924857168,15.286796896582185,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,0,8,10306662,10306664,803,23.693622052033025,21.948879567276197,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,1,9,10310758,10310760,711,22.242264513636485,20.606215716963085,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,2,10,10314854,10314856,871,25.347233896770565,22.069574670205906,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,3,11,10318950,10318952,718,23.450868651207113,20.63998304088554,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,4,12,10323046,10323048,86,24.073003110253257,22.379029707772823,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,5,13,10327142,10327144,468,23.244674197208184,19.93337994778059,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,6,14,10331238,10331240,89,22.007587688878793,20.00738626949253,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,7,15,10335334,10335336,713,23.0823276878658,19.829179613072473,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,8,16,10339430,10339432,865,21.7432734427333,19.44211729932206,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,9,17,10343526,10343528,492,23.170922610763007,19.568434808294647,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,10,18,10347622,10347624,765,22.103889329820902,19.482458403807094,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,11,19,10351718,10351720,1023,15.994081675156744,15.396392532857497,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,12,20,10355814,10355816,597,20.58727100389449,19.765246777211907,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,13,21,10359910,10359912,562,19.097616935296347,17.969955841472277,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,14,22,10364006,10364008,478,19.404812900837626,18.28014628469083,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,15,23,10368102,10368104,267,18.858779612634606,17.858465717516545,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,16,24,10372198,10372200,917,15.21606712380837,13.90739583942483,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,17,25,10376294,10376296,656,22.935897255006203,20.687581832153093,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,18,26,10380390,10380392,889,15.388346836787772,13.773952588165452,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,19,27,10384486,10384488,510,17.21861635016046,15.65541060407293,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,20,28,10388582,10388584,860,14.536313269378825,13.438343611801137,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,21,29,10392678,10392680,553,17.330065124602875,16.095671074137993,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,22,30,10396774,10396776,629,18.777827356639975,17.317595513765585,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,23,31,10400871,10400873,759,15.41662084120901,14.723305180931355,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,24,32,10404967,10404969,874,19.662954686443697,18.930049197965676,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,25,33,10409063,10409065,720,13.307003413603873,12.779809843565502,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,26,34,10413159,10413161,314,13.203809124504515,12.545858211254481,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,27,35,10417255,10417257,602,11.955234497856038,11.35135016246457,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,28,36,10421351,10421353,7,28.005778981094615,23.83644798380311,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,4,3,4,29,37,10425447,10425449,610,12.621681199356187,11.33226275328889,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,0,8,11807031,11807033,222,20.507223852936868,19.653331298625403,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,1,9,11811127,11811129,826,22.137645924653885,21.215146999868956,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,2,10,11815223,11815225,871,24.593212526227344,22.1523121018473,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,3,11,11819319,11819321,718,18.55319377350255,17.86759061716367,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,4,12,11823415,11823417,86,26.106492898682774,23.91143121469266,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,5,13,11827511,11827513,468,17.872906911133445,15.789941891114934,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,6,14,11831607,11831609,89,24.095195724112422,22.77640319956432,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,7,15,11835703,11835705,713,19.224149544841506,19.30796534813693,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,8,16,11839799,11839801,865,24.43063288781451,21.797904651933937,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,9,17,11843895,11843897,492,18.41065737406924,16.819885173375233,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
