snr_label,added_snr_db,noise_power_db_relative,seed,packet_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,savaux_bin,savaux_correct,savaux_gt_rank,savaux_gt_margin_db,litenap_single_bin,litenap_single_correct,litenap_single_gt_rank,litenap_single_gt_margin_db,litenap_savaux_k1_bin,litenap_savaux_k1_correct,litenap_savaux_k1_gt_rank,litenap_savaux_k1_gt_margin_db,litenap_savaux_k2_bin,litenap_savaux_k2_correct,litenap_savaux_k2_gt_rank,litenap_savaux_k2_gt_margin_db,savaux_phase_bin,savaux_phase_correct,savaux_phase_gt_rank,savaux_phase_gt_margin_db,savaux_phase_alias_bin,savaux_phase_candidate_bins,savaux_phase_phase_jump_scores,litenap_single_phase_bin,litenap_single_phase_correct,litenap_single_phase_gt_rank,litenap_single_phase_gt_margin_db,litenap_single_phase_alias_bin,litenap_single_phase_candidate_bins,litenap_single_phase_phase_jump_scores,litenap_savaux_k1_phase_bin,litenap_savaux_k1_phase_correct,litenap_savaux_k1_phase_gt_rank,litenap_savaux_k1_phase_gt_margin_db,litenap_savaux_k1_phase_alias_bin,litenap_savaux_k1_phase_candidate_bins,litenap_savaux_k1_phase_phase_jump_scores,litenap_savaux_k2_phase_bin,litenap_savaux_k2_phase_correct,litenap_savaux_k2_phase_gt_rank,litenap_savaux_k2_phase_gt_margin_db,litenap_savaux_k2_phase_alias_bin,litenap_savaux_k2_phase_candidate_bins,litenap_savaux_k2_phase_phase_jump_scores
clean,,,0,0,48,56,820137,314,314,1,1,19.75640670422405,58,0,1,0.0,314,1,1,4.081536429477934,314,1,1,7.079414901633577,314,1,1,19.75640670422405,58,58|314|570|826,0.0893227539|393.237433|0.0266340214|0.00303960064,570,0,1,0.0,58,58|314|570|826,28.135435|92.4743929|301.86211|123.941334,314,1,1,4.081536429477934,58,58|314|570|826,10.6397798|90.5313491|85.4027189|71.6898935,314,1,1,7.079414901633577,58,58|314|570|826,8.37650701|186.930986|63.7400011|0.00578524735
clean,,,0,1,0,8,2123893,803,803,1,1,19.482493701723737,35,0,1,0.0,803,1,1,3.251747790547141,803,1,1,6.309605310310623,803,1,1,19.482493701723737,35,35|291|547|803,0.00507401248|0.00849811203|0.00345277531|391.465849,803,1,1,0.0,35,35|291|547|803,13.3250994|50.4229625|20.0613199|53.9074443,803,1,1,3.251747790547141,35,35|291|547|803,43.3479657|186.311997|209.603814|103.693188,803,1,1,6.309605310310623,35,35|291|547|803,31.1088736|0.00737366899|144.511266|191.858501
clean,,,0,1,1,9,2127989,711,711,1,1,21.17493694520009,199,0,1,0.0,711,1,1,3.898041612509737,711,1,1,6.937517221432774,711,1,1,21.17493694520009,199,199|455|711|967,0.00207170705|0.00152705922|525.064197|0.00606063854,711,1,1,0.0,199,199|455|711|967,20.2697802|5.85692385|93.7471703|1.00541747,711,1,1,3.898041612509737,199,199|455|711|967,104.512343|140.733328|131.177241|0.585397613,711,1,1,6.937517221432774,199,199|455|711|967,0.012314312|100.854414|250.792779|0.331548525
clean,,,0,1,2,10,2132085,922,922,1,1,16.681042634428376,154,0,1,0.0,922,1,1,3.1460541106791577,922,1,1,6.184793371819737,922,1,1,16.681042634428376,154,154|410|666|922,0.0102550423|0.00443762708|0.00699048032|381.293352,410,0,1,0.0,154,154|410|666|922,91.3989866|139.521701|71.1090219|24.3834752,922,1,1,3.1460541106791577,154,154|410|666|922,277.153276|347.706402|369.797593|105.494093,922,1,1,6.184793371819737,154,154|410|666|922,168.762475|0.00516663289|229.45964|204.549267
clean,,,0,1,3,11,2136181,718,718,1,1,19.562141620753103,206,0,1,0.0,718,1,1,3.843701969823838,718,1,1,6.828536796829628,718,1,1,19.562141620753103,206,206|462|718|974,0.00173155958|0.00839360887|615.887298|0.0577799294,718,1,1,0.0,206,206|462|718|974,23.549268|6.81883945|100.170072|1.61616961,718,1,1,3.843701969823838,206,206|462|718|974,110.6227|149.109636|152.104071|1.12372127,718,1,1,6.828536796829628,206,206|462|718|974,0.00295566092|103.73529|315.89412|0.975040512
clean,,,0,1,4,12,2140277,756,756,1,1,18.214481393917797,244,0,1,0.0,756,1,1,3.504344450214543,756,1,1,6.517450919611854,756,1,1,18.214481393917797,244,244|500|756|1012,0.0374206044|0.00615706199|627.760969|0.000244907517,756,1,1,0.0,244,244|500|756|1012,24.8995064|6.37907957|71.3348951|0,756,1,1,3.504344450214543,244,244|500|756|1012,139.593052|172.939462|143.831588|4.36004196,756,1,1,6.517450919611854,244,244|500|756|1012,0.00607906505|117.682058|312.356311|3.26960635
clean,,,0,1,5,13,2144373,109,109,1,1,15.486161143305434,109,1,1,0.0,109,1,1,3.3864540421129243,109,1,1,6.391531175151398,109,1,1,15.486161143305434,109,109|365|621|877,294.218663|0.0296059766|0.00733401123|0.0046700874,621,0,1,0.0,109,109|365|621|877,28.7637431|67.3850561|138.610622|80.7776978,109,1,1,3.3864540421129243,109,109|365|621|877,71.7347753|243.76142|258.425704|194.516901,109,1,1,6.391531175151398,109,109|365|621|877,155.340917|162.300508|0.00656507522|131.190293
clean,,,0,1,6,14,2148469,932,932,1,1,14.539146829900993,164,0,1,0.0,932,1,1,3.0136095048567975,932,1,1,6.0355420475892245,932,1,1,14.539146829900993,164,164|420|676|932,0.0221032813|0.0105838408|0.00498825082|359.237097,420,0,1,0.0,164,164|420|676|932,88.3481196|133.503457|64.2012488|18.539376,932,1,1,3.0136095048567975,164,164|420|676|932,286.753393|346.326294|372.878215|92.8750934,932,1,1,6.0355420475892245,164,164|420|676|932,176.664114|0.00833805379|229.147212|183.22587
clean,,,0,1,7,15,2152565,468,468,1,1,17.517077638838106,212,0,1,0.0,468,1,1,3.6602005894654006,468,1,1,6.65169164399188,468,1,1,17.517077638838106,212,212|468|724|980,0.0105063612|1144.21416|0.00842264271|0.0179265445,468,1,1,0.0,212,212|468|724|980,2.49352608|127.067279|0.095458995|0.405308049,468,1,1,3.6602005894654006,212,212|468|724|980,56.6551484|254.35594|42.8695496|4.53631959,468,1,1,6.65169164399188,212,212|468|724|980,41.5959292|557.807216|32.6713774|0.0358430798
clean,,,0,1,8,16,2156661,89,89,1,1,13.772448310776323,89,1,1,0.0,89,1,1,3.2486307035228608,89,1,1,6.253957364328345,89,1,1,13.772448310776323,89,89|345|601|857,291.216276|0.0244586559|0.00405753247|0.0072891992,601,0,1,0.0,89,89|345|601|857,23.4241735|89.1822051|183.157294|109.599651,89,1,1,3.2486307035228608,89,89|345|601|857,69.0620883|258.66437|271.544448|223.154702,89,1,1,6.253957364328345,89,89|345|601|857,148.766488|170.398432|0.00709172962|147.585491
clean,,,0,1,9,17,2160758,713,713,1,1,17.111661875678458,201,0,1,0.0,713,1,1,4.322879033626138,713,1,1,7.339383356516116,713,1,1,17.111661875678458,201,201|457|713|969,0.00299602092|0.0249571995|2585.55053|0.0759355371,713,1,1,0.0,201,201|457|713|969,0.0367071566|24.1357116|669.405741|20.4362792,713,1,1,4.322879033626138,201,201|457|713|969,113.619387|157.155866|621.790544|6.36746859,713,1,1,7.339383356516116,201,201|457|713|969,0.00520597358|117.40124|1321.54083|3.87909641
clean,,,0,1,10,18,2164854,865,865,1,1,19.270169947217944,97,0,1,0.0,865,1,1,3.5661376954689987,865,1,1,6.638210197279833,865,1,1,19.270169947217944,97,97|353|609|865,0.0152795287|0.0238279745|0.00804066973|1408.70293,865,1,1,0.0,97,97|353|609|865,6.15551881|10.4267835|1.89429936|316.206741,865,1,1,3.5661376954689987,97,97|353|609|865,168.968843|299.338817|306.006038|359.595712,865,1,1,6.638210197279833,97,97|353|609|865,113.508313|0.0129719911|208.945309|751.397367
clean,,,0,1,11,19,2168950,92,92,1,1,19.92039506304547,92,1,1,0.0,92,1,1,3.8834731788762067,92,1,1,6.922874093520921,92,1,1,19.92039506304547,92,92|348|604|860,727.058924|0.0821156013|0.00917930749|0.00554973862,92,1,1,0.0,92,92|348|604|860,131.235681|4.16472678|29.7409013|17.9565486,92,1,1,3.8834731788762067,92,92|348|604|860,193.600256|328.857274|362.355184|285.595639,92,1,1,6.922874093520921,92,92|348|604|860,406.2181|217.430315|0.000223374228|188.563874
clean,,,0,1,12,20,2173046,645,645,1,1,16.631018447941294,133,0,1,0.0,645,1,1,4.352643383625035,645,1,1,7.361090447020491,645,1,1,16.631018447941294,133,133|389|645|901,0.0241594048|0.00939169847|2439.91902|0.036332595,645,1,1,0.0,133,133|389|645|901,1.48667929|40.0828688|799.304881|41.2828884,645,1,1,4.352643383625035,133,133|389|645|901,61.0467448|111.684065|576.832133|14.368243,645,1,1,7.361090447020491,133,133|389|645|901,0.00224356329|85.0811316|1223.57989|11.048875
clean,,,0,1,13,21,2177142,426,426,1,1,16.28665352650294,170,0,1,0.0,426,1,1,4.370207401171083,426,1,1,7.361544000532474,426,1,1,16.28665352650294,170,170|426|682|938,0.00782824488|2440.99148|0.0174136787|0.0116069517,426,1,1,0.0,170,170|426|682|938,50.6280914|933.120959|52.6924222|0.984501861,426,1,1,4.370207401171083,170,170|426|682|938,43.6093826|595.616958|60.6275855|21.4103505,426,1,1,7.361544000532474,170,170|426|682|938,34.1139184|1235.87322|46.7880083|0.0151451962
clean,,,0,1,14,22,2181238,765,765,1,1,19.52034214814589,253,0,1,0.0,765,1,1,3.6460434473072585,765,1,1,6.719477219681135,765,1,1,19.52034214814589,253,253|509|765|1021,0.00249081937|0.0159361894|1684.55277|0.0450683744,765,1,1,0.0,253,253|509|765|1021,0.218498291|25.4925662|535.83173|0,765,1,1,3.6460434473072585,253,253|509|765|1021,159.267296|187.109613|414.138245|0,765,1,1,6.719477219681135,253,253|509|765|1021,0.00812055633|136.154032|880.260754|1.66433303
clean,,,0,1,15,23,2185334,1023,1023,1,1,24.89978821601902,255,0,1,0.0,1023,1,1,3.919708641623863,1023,1,1,6.944520334425538,1023,1,1,24.89978821601902,255,255|511|767|1023,0.0019084356|0.0103815141|0.0082388823|0,511,0,1,0.0,255,255|511|767|1023,37.8229487|94.1560942|43.5597099|0,1023,1,1,3.919708641623863,255,255|511|767|1023,615.735839|625.025815|668.523333|0,1023,1,1,6.944520334425538,255,255|511|767|1023,352.561476|0.000753275797|366.691833|0
clean,,,0,1,16,24,2189430,597,597,1,1,17.27708590144005,85,0,1,0.0,597,1,1,4.335381011312561,597,1,1,7.346485710797186,597,1,1,17.27708590144005,85,85|341|597|853,0.023890436|0.0143463257|1948.887|0.026796581,597,1,1,0.0,85,85|341|597|853,5.38322123|66.2171064|846.430227|59.2316964,597,1,1,4.335381011312561,85,85|341|597|853,33.1720423|86.3035082|454.124503|21.1611792,597,1,1,7.346485710797186,85,85|341|597|853,0.00151728757|66.4623912|969.964934|16.6570462
clean,,,0,1,17,25,2193526,562,562,1,1,17.04209579233139,50,0,1,0.0,562,1,1,4.347760339461328,562,1,1,7.343313931951446,562,1,1,17.04209579233139,50,50|306|562|818,0.0304014384|0.00738925375|1916.43182|0.0228376261,562,1,1,0.0,50,50|306|562|818,19.4488807|103.258625|1499.65355|86.6245536,562,1,1,4.347760339461328,50,50|306|562|818,13.7342863|71.6790233|464.505241|28.779187,562,1,1,7.343313931951446,50,50|306|562|818,0.00168856161|54.699659|977.308264|22.5449375
clean,,,0,1,18,26,2197622,827,827,1,1,22.60083146136874,59,0,1,0.0,827,1,1,3.5056313161832153,827,1,1,6.5917205240143755,827,1,1,22.60083146136874,59,59|315|571|827,0.00959744073|0.00697995347|0.00521498608|1021.54785,827,1,1,0.0,59,59|315|571|827,1.01477012|4.16445018|35.8898812|274.513886,827,1,1,3.5056313161832153,59,59|315|571|827,85.1959752|223.106713|236.351248|236.364809,827,1,1,6.5917205240143755,59,59|315|571|827,60.6149465|0.0133227625|168.503818|496.08007
clean,,,0,1,19,27,2201718,890,890,1,1,23.608905244793988,122,0,1,0.0,890,1,1,3.4950041295229974,890,1,1,6.5458260963324495,890,1,1,23.608905244793988,122,122|378|634|890,0.00717630602|0.0305537482|0.00234465648|854.396415,890,1,1,0.0,122,122|378|634|890,2.53319991|4.78678605|37.4293916|323.591555,890,1,1,3.4950041295229974,122,122|378|634|890,223.553272|326.18372|334.194535|231.696189,890,1,1,6.5458260963324495,122,122|378|634|890,143.533624|0.0058318289|218.303706|455.941837
clean,,,0,1,20,28,2205814,174,174,1,1,23.29505734464321,174,1,1,0.0,174,1,1,3.842990570160784,174,1,1,6.864522462123668,174,1,1,23.29505734464321,174,174|430|686|942,688.180296|0.0350916501|0.0037504743|0.00721502747,174,1,1,0.0,174,174|430|686|942,286.732407|58.8349551|11.255584|2.03116573,174,1,1,3.842990570160784,174,174|430|686|942,156.179278|188.3821|207.692829|100.467415,174,1,1,6.864522462123668,174,174|430|686|942,327.515095|133.230861|0.00204730809|73.0838318
clean,,,0,1,21,29,2209910,267,267,1,1,21.176556700504378,11,0,1,0.0,267,1,1,4.1891528396303475,267,1,1,7.225647435814377,267,1,1,21.176556700504378,11,11|267|523|779,0.440781371|753.778519|0.0354598603|0.00266361641,267,1,1,0.0,11,11|267|523|779,0|356.977445|89.4245104|18.2692932,267,1,1,4.1891528396303475,11,11|267|523|779,1.5508471|178.68112|116.759918|115.002519,267,1,1,7.225647435814377,11,11|267|523|779,1.48891715|386.177745|89.4595722|0.00443001034
clean,,,0,1,22,30,2214006,917,917,1,1,25.11908447777687,149,0,1,0.0,917,1,1,3.446235929184483,917,1,1,6.515891838898501,917,1,1,25.11908447777687,149,149|405|661|917,0.0150736168|0.0179272859|0.0122755009|666.777311,917,1,1,0.0,149,149|405|661|917,17.2649616|22.4801503|54.6894568|152.588189,917,1,1,3.446235929184483,149,149|405|661|917,298.231032|376.372916|385.231749|182.98466,917,1,1,6.515891838898501,149,149|405|661|917,182.428199|0.0132932936|245.2642|356.391219
clean,,,0,1,23,31,2218102,656,656,1,1,19.764600395338796,144,0,1,0.0,656,1,1,4.2940831528461,656,1,1,7.276275664715981,656,1,1,19.764600395338796,144,144|400|656|912,0.00852407715|0.0176142249|810.478017|0.00939814494,656,1,1,0.0,144,144|400|656|912,13.3445614|71.1324786|172.855471|35.9051438,656,1,1,4.2940831528461,144,144|400|656|912,66.0357603|105.835496|184.847442|6.6277812,656,1,1,7.276275664715981,144,144|400|656|912,0.00172635015|78.1992742|402.231268|5.12930556
clean,,,0,1,24,32,2222198,889,889,1,1,23.660858615702804,121,0,1,0.0,889,1,1,3.4380858187021026,889,1,1,6.505809532041789,889,1,1,23.660858615702804,121,121|377|633|889,0.0118138865|0.0170657982|0.00760522619|518.010464,889,1,1,0.0,121,121|377|633|889,26.255538|47.5568075|97.2139902|123.000176,889,1,1,3.4380858187021026,121,121|377|633|889,216.647552|314.334087|322.034242|146.291502,889,1,1,6.505809532041789,121,121|377|633|889,138.196932|0.0131678676|211.458253|287.44735
clean,,,0,1,25,33,2226294,66,66,1,1,23.36574927596852,66,1,1,0.0,66,1,1,3.6815631229690444,66,1,1,6.696103109750803,66,1,1,23.36574927596852,66,66|322|578|834,115.047269|0.0121278386|0.011811317|0.0016162843,322,0,1,0.0,66,66|322|578|834,34.5827905|115.230745|79.761739|54.309491,66,1,1,3.6815631229690444,66,66|322|578|834,28.6686718|343.749991|375.647319|348.448382,66,1,1,6.696103109750803,66,66|322|578|834,59.5427174|220.717437|0.00214213487|217.120267
clean,,,0,1,26,34,2230390,586,586,1,1,20.413022063097934,74,0,1,0.0,586,1,1,4.260405410442455,586,1,1,7.253351275084961,586,1,1,20.413022063097934,74,74|330|586|842,0.00532044395|0.0212948529|581.392327|0.023108497,586,1,1,0.0,74,74|330|586|842,30.7750241|192.183317|243.57453|114.756647,586,1,1,4.260405410442455,74,74|330|586|842,25.3958156|72.6531643|137.016062|17.201117,586,1,1,7.253351275084961,74,74|330|586|842,0.00125376556|54.4190364|282.002317|13.6846881
clean,,,0,1,27,35,2234486,425,425,1,1,20.977876363712276,169,0,1,0.0,425,1,1,4.177822503216069,425,1,1,7.19653249473522,425,1,1,20.977876363712276,169,169|425|681|937,0.024043941|400.102297|0.00540945929|0.00178147683,681,0,1,0.0,169,169|425|681|937,60.786201|110.905276|111.308697|14.9346572,425,1,1,4.177822503216069,169,169|425|681|937,34.9081106|103.984923|45.071641|19.2339964,425,1,1,7.19653249473522,169,169|425|681|937,27.2567543|215.462097|34.9968603|0.0328647008
clean,,,0,1,28,36,2238582,860,860,1,1,21.2065338546388,92,0,1,0.0,860,1,1,3.4265431212189523,860,1,1,6.466008792705464,860,1,1,21.2065338546388,92,92|348|604|860,0.011704439|0.00620666456|0.00410828924|314.399794,604,0,1,0.0,92,92|348|604|860,32.9316427|70.4365902|90.1713936|33.9521036,860,1,1,3.4265431212189523,92,92|348|604|860,143.516671|254.850475|266.796367|80.8680415,860,1,1,6.466008792705464,92,92|348|604|860,97.9288146|0.00288455744|176.994038|162.293166
clean,,,0,1,29,37,2242678,553,553,1,1,21.642922884612567,41,0,1,0.0,553,1,1,4.200711892433614,553,1,1,7.2188201418079165,553,1,1,21.642922884612567,41,41|297|553|809,0.0208946696|0.0206912051|368.80286|0.024243738,297,0,1,0.0,41,41|297|553|809,71.7738709|247.004328|151.445368|162.495358,553,1,1,4.200711892433614,41,41|297|553|809,10.5028496|60.3826666|89.40147|21.8726516,553,1,1,7.2188201418079165,41,41|297|553|809,0.00174041124|45.8436455|186.677952|17.3546947
clean,,,0,1,30,38,2246774,629,629,1,1,21.58888677612568,117,0,1,0.0,629,1,1,4.2116599043854395,629,1,1,7.201106312638348,629,1,1,21.58888677612568,117,117|373|629|885,0.00621261598|0.0383344041|225.05743|0.0330141917,373,0,1,0.0,117,117|373|629|885,37.0085033|118.943695|54.410027|52.1620534,629,1,1,4.2116599043854395,117,117|373|629|885,47.7165751|88.6266246|60.1960642|7.30930842,629,1,1,7.201106312638348,117,117|373|629|885,0.00442585592|65.4777106|117.919843|5.72387559
clean,,,0,1,31,39,2250870,759,759,1,1,20.606332375499214,247,0,1,0.0,759,1,1,3.7986899355179657,759,1,1,6.828229304357497,759,1,1,20.606332375499214,247,247|503|759|1015,0.0188161917|0.03839142|164.27566|0.0208934339,503,0,1,0.0,247,247|503|759|1015,122.805602|193.171336|23.9043806|0,759,1,1,3.7986899355179657,247,247|503|759|1015,135.540422|159.057097|41.6715387|5.76954599,759,1,1,6.828229304357497,247,247|503|759|1015,0.0178408593|115.32698|84.403085|3.86822625
clean,,,0,1,32,40,2254966,494,494,1,1,20.27779724136846,238,0,1,0.0,494,1,1,4.111355510795635,494,1,1,7.1192818784353085,494,1,1,20.27779724136846,238,238|494|750|1006,0.0455686481|183.099328|0.0200631232|6.95652001e-06,750,0,1,0.0,238,238|494|750|1006,108.421393|33.7223396|116.164077|0,494,1,1,4.111355510795635,238,238|494|750|1006,50.006778|43.5688024|27.9698951|0.155722644,494,1,1,7.1192818784353085,238,238|494|750|1006,38.0048943|87.7733607|21.7420863|4.6855168e-05
clean,,,0,1,33,41,2259062,303,303,1,1,21.752750130124344,47,0,1,0.0,303,1,1,3.9520404912958274,303,1,1,6.98560445110947,303,1,1,21.752750130124344,47,47|303|559|815,0.100033035|42.4286671|0.0292120399|0.00125082604,559,0,1,0.0,47,47|303|559|815,9.27670645|8.25356396|158.323954|109.261607,303,1,1,3.9520404912958274,47,47|303|559|815,7.31466683|12.0646535|87.8531807|80.9665677,303,1,1,6.98560445110947,47,47|303|559|815,6.04995241|24.2665935|67.2845554|0.00416466518
clean,,,0,1,34,42,2263158,1022,1022,1,1,16.937988750038496,254,0,1,0.0,1022,1,1,3.462003252476453,1022,1,1,6.47855687613342,1022,1,1,16.937988750038496,254,254|510|766|1022,0.00276073237|0.000269305905|0.00371910599|62.2007432,510,0,1,0.0,254,254|510|766|1022,232.229602|338.872628|230.7919|0,1022,1,1,3.462003252476453,254,254|510|766|1022,508.092857|496.449283|551.223439|0,1022,1,1,6.47855687613342,254,254|510|766|1022,293.725294|0.00105757737|306.89348|63.8826261
clean,,,0,1,35,43,2267254,720,720,1,1,20.27070965491024,208,0,1,0.0,720,1,1,4.0346219015476805,720,1,1,7.045292417774162,720,1,1,20.27070965491024,208,208|464|720|976,0.0200667079|0.00774932992|56.5529699|0.0446734121,464,0,1,0.0,208,208|464|720|976,71.3592213|79.6689815|3.07996418|5.05571452,720,1,1,4.0346219015476805,208,208|464|720|976,101.96435|130.765324|16.1715415|2.05295924,720,1,1,7.045292417774162,208,208|464|720|976,0.0027500867|92.6020754|31.0130276|0.938746693
clean,,,0,1,36,44,2271350,314,314,1,1,21.653097489301683,58,0,1,0.0,314,1,1,3.9165806218603145,314,1,1,6.920381752077721,314,1,1,21.653097489301683,58,58|314|570|826,0.0241011947|32.8961141|0.0207281193|0.00541469018,570,0,1,0.0,58,58|314|570|826,6.96077314|1.04404478|113.285196|97.5919747,314,1,1,3.9165806218603145,58,58|314|570|826,9.58712093|10.0255376|77.9334438|70.0477445,314,1,1,6.920381752077721,58,58|314|570|826,7.4771008|19.9338816|57.640697|0.00633528133
clean,,,0,1,37,45,2275446,602,602,1,1,19.940089670128614,90,0,1,0.0,602,1,1,4.019346536065667,602,1,1,7.017468275818094,602,1,1,19.940089670128614,90,90|346|602|858,0.0908060523|0.0204841966|24.1178587|0.0177469283,346,0,1,0.0,90,90|346|602|858,42.3292636|97.0897003|0.740560368|35.3232433,602,1,1,4.019346536065667,90,90|346|602|858,32.3255851|74.8814248|9.13586818|10.3157092,602,1,1,7.017468275818094,90,90|346|602|858,0.00139309025|55.038359|16.2556463|8.44291845
clean,,,0,1,38,46,2279542,7,7,1,1,14.900063292880175,7,1,1,0.0,7,1,1,3.28030902116673,7,1,1,6.354007553125052,7,1,1,14.900063292880175,7,7|263|519|775,8.45039336|0.109098161|0.00651630293|0.00711490742,519,0,1,0.0,7,7|263|519|775,0|259.294302|386.478151|255.896647,7,1,1,3.28030902116673,7,7|263|519|775,0|451.769837|444.859923|482.320707,7,1,1,6.354007553125052,7,7|263|519|775,12.1296263|273.720261|0.0103775322|270.235881
clean,,,0,1,39,47,2283638,414,414,1,1,19.610332404855782,158,0,1,0.0,414,1,1,3.9027184978854783,414,1,1,6.90904232001756,414,1,1,19.610332404855782,158,158|414|670|926,0.00549875612|70.2485775|0.0193116302|0.0121959459,670,0,1,0.0,158,158|414|670|926,16.9855855|4.3657152|57.3075739|36.1805289,414,1,1,3.9027184978854783,158,158|414|670|926,29.0705783|19.5607691|44.718852|22.3324509,414,1,1,6.90904232001756,158,158|414|670|926,22.1765513|39.3707759|34.1559327|0.0185281992
clean,,,0,1,40,48,2287734,807,807,1,1,16.571048061897482,39,0,1,0.0,807,1,1,3.345133500893783,807,1,1,6.401235616810271,807,1,1,16.571048061897482,39,39|295|551|807,0.041296171|0.0239968523|0.0152526385|77.6116705,295,0,1,0.0,39,39|295|551|807,27.197727|171.986196|112.75948|2.77104963,807,1,1,3.345133500893783,39,39|295|551|807,43.4965083|166.295548|185.451108|25.759447,807,1,1,6.401235616810271,39,39|295|551|807,31.2185103|0.00909266098|129.178598|42.0297785
clean,,,0,1,41,49,2291830,195,195,1,1,16.315855269658563,195,1,1,0.0,195,1,1,3.63721609692554,195,1,1,6.662196082378905,195,1,1,16.315855269658563,195,195|451|707|963,71.3510805|0.0558388659|0.00293643424|0.000330567986,707,0,1,0.0,195,195|451|707|963,6.18853167|102.715363|174.101492|42.1472317,195,1,1,3.63721609692554,195,195|451|707|963,21.2532517|141.33204|149.901477|54.4194662,195,1,1,6.662196082378905,195,195|451|707|963,32.7507284|102.382285|0.0106004431|39.0852344
clean,,,0,1,42,50,2295926,826,826,1,1,15.312502125752426,58,0,1,0.0,826,1,1,3.301080285118547,826,1,1,6.350154290807844,826,1,1,15.312502125752426,58,58|314|570|826,0.0174610801|0.00351846576|0.00613638544|99.5621524,314,0,1,0.0,58,58|314|570|826,42.6209642|185.930097|111.76959|3.9205138,826,1,1,3.301080285118547,58,58|314|570|826,68.7676363|182.726128|202.745548|28.3476923,826,1,1,6.350154290807844,58,58|314|570|826,47.6173024|0.00587681253|136.421893|53.6504872
clean,,,0,1,43,51,2300022,928,928,1,1,13.392518605212192,160,0,1,0.0,928,1,1,3.0034391531587072,928,1,1,6.029221863890092,928,1,1,13.392518605212192,160,160|416|672|928,0.00704946995|0.00534311397|0.0074384848|152.823344,416,0,1,0.0,160,160|416|672|928,126.577529|229.804079|117.895661|2.49568561,928,1,1,3.0034391531587072,160,160|416|672|928,253.476562|312.463431|333.448715|44.5863025,928,1,1,6.029221863890092,160,160|416|672|928,159.442187|0.00837411055|208.065554|80.5893741
clean,,,0,1,44,52,2304118,761,761,1,1,16.43483357665187,249,0,1,0.0,761,1,1,3.5759404508615598,761,1,1,6.63620352956206,761,1,1,16.43483357665187,249,249|505|761|1017,0.0150941275|0.00672720184|143.078497|0.0293195521,249,0,1,0.0,249,249|505|761|1017,121.92909|67.659017|13.6943074|0,761,1,1,3.5759404508615598,249,249|505|761|1017,123.720828|148.26805|38.1116405|3.03337064,761,1,1,6.63620352956206,249,249|505|761|1017,0.00769314638|103.155463|75.1601789|2.25042529
clean,,,0,1,45,53,2308214,590,590,1,1,17.17783698279767,78,0,1,0.0,590,1,1,3.813525727825664,590,1,1,6.813407521944484,590,1,1,17.17783698279767,78,78|334|590|846,0.00602527433|0.0210264013|208.174182|0.0244114337,334,0,1,0.0,78,78|334|590|846,27.1798338|32.6591211|24.2572204|11.573536,590,1,1,3.813525727825664,78,78|334|590|846,24.2522393|67.2277122|54.0253331|12.7629032,590,1,1,6.813407521944484,78,78|334|590|846,0.000472767718|49.1593051|110.88105|10.5372897
clean,,,0,1,46,54,2312310,383,383,1,1,18.39797666374562,127,0,1,0.0,383,1,1,3.641304473721056,383,1,1,6.67755965809813,383,1,1,18.39797666374562,127,127|383|639|895,0.0439413489|296.710481|0.00960522124|2.74252932e-05,895,0,1,0.0,127,127|383|639|895,3.41114568|30.0035734|31.6909259|41.194341,383,1,1,3.641304473721056,127,127|383|639|895,23.4877529|78.9667543|54.5240078|33.4766131,383,1,1,6.67755965809813,127,127|383|639|895,18.7261135|145.805477|41.9415664|4.66624155e-05
